country,tenor_years,window,n_months,r_local_ann,yield_rolldown_ann,carry_rolldown_ann,price_return_ann,r_short_ann,diff_bp,diff_carry_bp,flagged,mean_duration,mean_dy_ann,trend_bp,trend_residual_bp,trend_linearisation_bp,coupon_vs_zero_bp,linear_exact_bp,convexity_bp,accounting_sum_bp,accounting_gap_bp,r_local_sd_monthly,half_var_ann_bp,annualisation
FR,3.0,strategy,261,0.015923094020229834,0.01686997854727475,0.0030922007694969694,0.003020948426360105,0.01377777777777778,-9.468845270449167,128.30893250732865,False,2.9265491502436713,0.00025231258326423615,-7.384051761477359,-2.084793508971808,-1.827379185823446,-0.18706785577169294,-9.211430947300805,2.715307663985774,-6.683191139086723,-2.7856541313624437,0.005844570457298675,2.0495402298197067,arithmetic: mean x 12
FR,5.0,strategy,261,0.022431627930487155,0.023459932643962223,0.009682154866184445,0.006507643256157653,0.01377777777777778,-10.28304713475068,127.4947306430271,False,4.77738645504255,0.00016815797866135776,-8.033556495641047,-2.2494906391096325,-5.0665153739572215,-0.9508765571337827,-13.100071869598269,7.123923444977731,-6.927024981754322,-3.356022152996358,0.009820705315809895,5.7867751739986035,arithmetic: mean x 12
FR,7.0,strategy,261,0.02684926130697035,0.027885016762411566,0.014107238984633785,0.008277881996625533,0.01377777777777778,-10.357554554412154,127.42022322336565,False,6.524748583710956,0.00013923209190153042,-9.084543944416243,-1.2730106099959109,-8.582059849080299,-2.1266111797522482,-17.66660379349654,13.055798849738087,-6.7374161235107035,-3.6201384309014504,0.013510835020624678,10.952559777272294,arithmetic: mean x 12
FR,10.0,strategy,261,0.03380661997873157,0.03522663759295504,0.02144885981517726,0.011457156377199006,0.01377777777777778,-14.200176142234664,123.57760163554312,False,8.912596191706928,0.0001370151777140002,-12.21160951099846,-1.9885666312362034,-17.968695263753347,-5.116661372283432,-30.180304774751807,25.304179382655114,-9.992786764380128,-4.207389377854536,0.018948049426369688,21.541714623848918,arithmetic: mean x 12
FR,20.0,strategy,261,0.034524748870071245,0.03485838164426545,0.021080603866487673,0.007154212471603808,0.01377777777777778,-3.336327741942022,134.44145003583571,False,15.448305785286436,0.00021554492679241212,-33.29803939556361,29.96171165362159,-32.644172875847126,-11.684515563168008,-65.94221227141074,78.96816395118012,1.341436116601372,-4.677763858543393,0.0331078859884435,65.76792687742639,arithmetic: mean x 12
FR,30.0,strategy,238,0.03193128679391398,0.033630310436643045,0.020695436487063214,0.003889984272905598,0.012934873949579834,-16.990236427290654,112.35850306850766,False,20.580212284129516,0.0006609933069245246,-136.0338257489549,119.04358932166426,-18.187515322087933,-13.91106815950243,-154.22134107104284,155.64359466856666,-12.488814561978614,-4.5014218653120395,0.04554907442058722,124.48309083433158,arithmetic: mean x 12
GB,1.0,strategy,348,0.02817600474329488,0.027853266952984325,-0.00037518132287774574,0.0007852553531647898,0.028228448275862066,3.227377903105566,285.51186066172625,False,0.9800738195220202,-0.0010333751341490398,10.127839147245293,-6.900461244139727,-0.5967787077853419,-3.1720581362103784,9.531060439459951,0.4097040668698861,6.768706370119459,-3.5413284670138934,0.0028163192846104913,0.47589925877213696,arithmetic: mean x 12
GB,2.0,strategy,348,0.03098123166624594,0.02984130976676009,0.0016128614908980199,0.0029753221262886214,0.028228448275862066,11.39921899485849,293.68370175347917,False,1.9330204683282437,-0.0009809046950437343,18.961088529988125,-7.561869535129635,-2.1416847257603706,-3.1709237205535317,16.819403804227754,1.7281326318447914,15.376612715519014,-3.9773937206605243,0.005022006338556904,1.5132328598703433,arithmetic: mean x 12
GB,3.0,strategy,348,0.03394581512886275,0.03204697323079064,0.003818524954928573,0.005029223775809762,0.028228448275862066,18.988418980721082,301.27290173934176,False,2.856667052637219,-0.0009402237867053145,26.859063135868762,-7.87064415514768,-4.180132541522056,-3.300913083412451,22.678930594346706,3.7123988847921954,23.09041639572645,-4.101997415005368,0.0072972593182735294,3.1949996134877914,arithmetic: mean x 12
GB,5.0,strategy,348,0.03862040359140358,0.035394610625629104,0.007166162349767031,0.007908356536980878,0.028228448275862066,32.257929657744796,314.5424124163655,False,4.611328262534102,-0.0008693618946894886,40.089130753518354,-7.831201095773558,-9.10700150364626,-3.8477341446951296,30.982129249872095,9.191167942975888,36.32556304815285,-4.067633390408055,0.011520995339107455,7.9640000162241416,arithmetic: mean x 12
GB,7.0,strategy,348,0.04211893875599633,0.03790399693484675,0.009675548658984684,0.009843251580536415,0.028228448275862066,42.149418211495785,324.43390097011644,False,6.239730778645044,-0.0007933628504613838,49.50370596657462,-7.354287755078836,-14.952890843613758,-4.746478890008157,34.55081512296086,16.36710852602036,46.17144475897307,-4.022026547477282,0.015385929686637684,14.203609939329528,arithmetic: mean x 12
GB,10.0,strategy,348,0.0455264638652966,0.04033924547437733,0.012110797198515263,0.011364158484114439,0.028228448275862066,51.87218390919269,334.15666666781334,True,8.451104927852379,-0.0006746712118489773,57.01717203137028,-5.144988122177587,-23.447750706605184,-6.545309939670995,33.569421324765095,28.813045480538076,55.83715686563218,-3.964972956439489,0.02032061327427407,24.775639430556215,arithmetic: mean x 12
GB,20.0,strategy,348,0.04727637500735766,0.03941572305871339,0.011187274782851319,0.010317705727878133,0.028228448275862066,78.6065194864427,360.8910022450634,True,14.218082756381163,-0.00038520535178694973,54.7688156990777,23.837703787365008,-28.33919769999631,-10.480076015563377,26.42961799908139,66.4289673187017,82.37850930221971,-3.7719898157770047,0.029870106799592025,53.533396813142026,arithmetic: mean x 12
GB,30.0,strategy,127,-0.02234797540806286,0.024871375435961948,0.005828068349347774,-0.04974505717310076,0.019043307086614177,-472.1935084402481,-281.76043757410633,True,21.003033777725584,0.003411648894585097,-716.5497697071095,244.3562612668614,100.06954571501421,-9.702194353241126,-616.4802239920953,157.73221803910738,-468.450200306229,-3.7433081340190597,0.04506813275632845,121.86819540852271,arithmetic: mean x 12
JP,1.0,strategy,348,0.0010846604634353607,0.0014276864870689616,0.0004757879238505708,-0.00034033953656462964,0.0009518985632183908,-3.430260236336009,6.0887253958478995,False,0.9989366011896835,0.00037455065775861415,-3.7415236103475036,0.3112633740114945,0.02554778211567532,-0.026864870689713147,-3.7159758282318283,0.03017214182055511,-3.712668557100986,0.282408320764977,0.0005736239152692986,0.019742663770132767,arithmetic: mean x 12
JP,2.0,strategy,348,0.0027690550266378767,0.00359190537090753,0.0026400068076891385,0.0006236814634194849,0.0009518985632183908,-8.228503442696532,1.2904821894873815,False,1.994679028179884,0.00040123251679979497,-8.00330086684384,-0.2252025758526912,0.008734697313300899,-0.06402643473935946,-7.99456616953054,0.14107058281142207,-7.917522021458477,-0.31098142123805506,0.0013587530787489608,0.11077259574058676,arithmetic: mean x 12
JP,3.0,strategy,348,0.004033320927956515,0.005139219657556916,0.004187321094338525,0.001142171502669162,0.0009518985632183908,-11.058987296004002,-1.5400016638200935,False,2.9849908264004767,0.00035891895494856966,-10.713697879427265,-0.34528941657673684,-0.2862038190482039,-0.1231649320449031,-10.999901698475469,0.44858210062033926,-10.674484529900033,-0.38450276610396905,0.0024972948721149195,0.37418890069748834,arithmetic: mean x 12
JP,5.0,strategy,348,0.008305095592622281,0.009742606460565885,0.008790707897347493,0.003422595592622279,0.0009518985632183908,-14.375108679436035,-4.856123047252119,False,4.9342207513009715,0.0002756844604170438,-13.602879854009888,-0.7722288254261471,-1.3881972482301972,-0.4441693038225472,-14.991077102240085,1.7577326328596372,-13.677513773202996,-0.6975949062330393,0.005081552491691872,1.5493305435491922,arithmetic: mean x 12
JP,7.0,strategy,348,0.012259965788689119,0.013833655649553474,0.01288175708633508,0.0054907416507580815,0.0009518985632183908,-15.736898608643552,-6.217912976459617,False,6.827886605053891,0.00021387207418468524,-14.602942705207044,-1.133955903436508,-3.8349790727855453,-1.0117060208950595,-18.43792177799259,4.574878585870459,-14.87474921301719,-0.8621493956263624,0.008266482784519202,4.10008425760514,arithmetic: mean x 12
JP,10.0,strategy,348,0.016137719936865427,0.018456836549524028,0.01750493798630564,0.006434300396635541,0.0009518985632183908,-23.191166126586005,-13.672180494402122,False,9.51643253822839,0.00024485783694792347,-23.301730867714408,0.1105647411284032,-5.351335361239009,-2.4347778458930645,-28.653066228953417,8.79957159485223,-22.288272479994248,-0.9028936465917567,0.01146121484126407,7.881566738256707,arithmetic: mean x 12
JP,20.0,strategy,348,0.02214837286216967,0.02769061346964177,0.02673871490642338,0.006126505046077717,0.0009518985632183908,-55.42240607472101,-45.903420442537126,True,17.11837860021761,0.00036381465635727567,-62.279170278319114,6.856764203598104,-14.763832982239492,-9.495478751277894,-77.0430032605586,32.24952441414311,-54.28895759769338,-1.1334484770276276,0.021522500239940186,27.793080994693522,arithmetic: mean x 12
JP,30.0,strategy,323,0.013417113781382255,0.024189232733959287,0.023417290628696127,-0.004313412534407217,0.0007719421052631581,-107.72118952577031,-100.00176847313871,True,23.380016437503752,0.0006178709032719059,-144.45831874752452,36.7371292217542,1.3186806677952063,-13.508322199411005,-143.1396380797293,49.687077579004914,-106.96088270013539,-0.7603068256349275,0.026419425108912105,41.87916138512493,arithmetic: mean x 12
US,1.0,strategy,348,0.02516164130461023,0.025240200335118868,0.002079280794888985,0.0013716987758745974,0.02316091954022988,-0.7855903050863616,230.82360509721246,False,0.9826263042840946,-0.0005054917022354955,4.967094432139409,-5.752684737225771,-0.2991770044986275,-2.415175955766645,4.6679174276407815,0.3593040785131617,2.612045550387298,-3.3976358554736596,0.00249052869647852,0.3721639912789797,arithmetic: mean x 12
US,2.0,strategy,348,0.029189457487994203,0.02876449428525251,0.005603574745022623,0.0038291126604080065,0.02316091954022988,4.2496320274169195,235.8588274297158,False,1.9390065064165607,-0.0005798152317876779,11.242655069557339,-6.993023042140419,-2.1990222484944155,-2.6503631682266295,9.043632821062923,1.6374288920749716,8.030698544911266,-3.781066517494346,0.004801489772888628,1.3832582423492454,arithmetic: mean x 12
US,3.0,strategy,348,0.03266783045981168,0.031658358157228964,0.00849743861699908,0.005806048850616268,0.02316091954022988,10.094723025827133,241.70391842812597,False,2.8659061268220825,-0.00060589144057442,17.36427991731288,-7.269556891485749,-4.344650570206284,-2.9742909320380817,13.019629347106598,3.8716945054211744,13.91703292048969,-3.822309894662558,0.007393139561682075,3.279510754710517,arithmetic: mean x 12
US,5.0,strategy,348,0.04032335320102595,0.038422663607088445,0.015261744066858568,0.010284272741255832,0.02316091954022988,19.006895939375074,250.61609134167384,False,4.616718961457963,-0.0006173712268219316,28.502294491273766,-9.495398551898692,-11.641075763275953,-4.459268827036906,16.861218727997812,10.699074628307232,23.101024529268138,-4.094128589893064,0.012433682416117227,9.275787505491763,arithmetic: mean x 12
US,7.0,strategy,348,0.045970889045527055,0.043434153748151884,0.020273234207922007,0.013101636171963832,0.02316091954022988,25.367352973751714,256.97654837605046,False,6.220617092647256,-0.0006105509099112374,37.98003426125178,-12.612681287500067,-20.612269184658714,-6.930470351448834,17.367765076593066,19.11585215315933,29.553146878303565,-4.185793904551851,0.016657800801765887,16.64893965307873,arithmetic: mean x 12
US,10.0,strategy,348,0.04739489686601393,0.04334949565012046,0.02018857610989058,0.012297483072910485,0.02316091954022988,40.45401215893474,272.0632075612335,False,8.40003510636684,-0.0005584561624650321,46.910513700731734,-6.456501541796996,-26.41714627171503,-9.258086831064512,20.493367429016704,33.08722809313136,44.32250869108355,-3.8684965321488107,0.02182230259685287,28.57277343771669,arithmetic: mean x 12
US,20.0,strategy,348,0.05754519565531106,0.05322229656111073,0.030061377020880832,0.017354965770253594,0.02316091954022988,43.22899094200333,274.8381863443023,False,13.802199247913947,-0.0005108806291510368,70.51276235442245,-27.28377141241912,-84.6388330574479,-25.192028795081868,-14.12607070302544,86.72157290192769,47.40347340382038,-4.17448246181705,0.03395231920832045,69.16559877742117,arithmetic: mean x 12
US,30.0,strategy,300,0.05034152192277563,0.04184621520825452,0.01803788187492118,0.011198188589442286,0.02380833333333333,84.9530671452111,323.0364004785445,True,17.874591997247585,-9.992230084346687e-05,17.860703590031985,67.0923635551791,-54.56825342148518,-16.037418670592135,-36.70754983145319,140.75330973295485,88.00834123090952,-3.0552740856984286,0.042185844729572736,106.77872973285719,arithmetic: mean x 12
