rank,sign,date,r_net,country,tenor_years,leg,wd,r_bucket,contribution
1,loss,2020-02-29,-0.024339890434967936,CA,1.0,short,-0.625,0.008869825090853298,-0.005600043108175537
2,loss,2008-08-31,-0.02215296643167789,US,3.0,long,0.3333333333333333,0.009517099331486277,0.0011060875308711202
2,loss,2008-08-31,-0.02215296643167789,US,5.0,long,0.3333333333333333,0.007121839224183545,0.000516198539482933
2,loss,2008-08-31,-0.02215296643167789,US,7.0,long,0.3333333333333333,0.005960288555411884,0.00032190228817790065
2,loss,2008-08-31,-0.02215296643167789,JP,1.0,short,-0.3333333333333333,-0.0008484998742887221,0.0002841045532983678
2,loss,2008-08-31,-0.02215296643167789,CA,1.0,long,0.3333333333333333,0.0006670696126524441,0.0002267755876042732
2,loss,2008-08-31,-0.02215296643167789,FR,2.0,short,-0.3333333333333333,0.00975632461046657,-0.0017291978508584109
2,loss,2008-08-31,-0.02215296643167789,GB,1.0,short,-0.3333333333333333,0.005354924701187428,-0.001849911750502519
2,loss,2008-08-31,-0.02215296643167789,DE,2.0,short,-0.3333333333333333,0.011925622473573504,-0.0021118489705358743
2,loss,2008-08-31,-0.02215296643167789,FR,1.0,short,-0.3333333333333333,0.0061566765985401,-0.002141292120972247
2,loss,2008-08-31,-0.02215296643167789,DE,1.0,short,-0.3333333333333333,0.0098086819855265,-0.00340947451648114
3,loss,2008-09-30,-0.019621651578996806,CA,2.0,long,0.3333333333333333,0.015533527938187588,0.0026827972269551897
3,loss,2008-09-30,-0.019621651578996806,CA,1.0,long,0.3333333333333333,0.0072295720649142164,0.0024576076431337343
3,loss,2008-09-30,-0.019621651578996806,CA,3.0,long,0.3333333333333333,0.01808335041821736,0.0021156488561010728
3,loss,2008-09-30,-0.019621651578996806,CA,5.0,long,0.3333333333333333,0.015394735001457119,0.0011206483101288051
3,loss,2008-09-30,-0.019621651578996806,JP,3.0,long,0.3333333333333333,0.007185094906909304,0.000810810017551481
3,loss,2008-09-30,-0.019621651578996806,DE,3.0,short,-0.3333333333333333,0.021522997692570597,-0.002561978718785783
3,loss,2008-09-30,-0.019621651578996806,FR,2.0,short,-0.3333333333333333,0.015472886877195387,-0.002720065303538932
3,loss,2008-09-30,-0.019621651578996806,GB,2.0,short,-0.3333333333333333,0.016109813931515365,-0.0028209805662658015
3,loss,2008-09-30,-0.019621651578996806,DE,2.0,short,-0.3333333333333333,0.016852778783949193,-0.0029556953208065354
3,loss,2008-09-30,-0.019621651578996806,GB,1.0,short,-0.3333333333333333,0.009031128898827095,-0.0031033781184210693
4,loss,2022-02-28,-0.018589100630183826,GB,3.0,short,-0.5,-0.009483313576068927,0.0016101879236754188
4,loss,2022-02-28,-0.018589100630183826,GB,5.0,short,-0.5,-0.015291088203164402,0.0015758197419856277
4,loss,2022-02-28,-0.018589100630183826,DE,20.0,short,-0.5,-0.058621786101450225,0.0015179207852148565
4,loss,2022-02-28,-0.018589100630183826,DE,30.0,short,-0.5,-0.07304599325661924,0.0012964984492051688
4,loss,2022-02-28,-0.018589100630183826,US,30.0,short,-0.5,-0.05552827873546432,0.0012640075643255097
4,loss,2022-02-28,-0.018589100630183826,CA,5.0,long,0.5,-0.032395849778352415,-0.0033875640583477234
4,loss,2022-02-28,-0.018589100630183826,CA,2.0,long,0.5,-0.01374044027521293,-0.0034974099882146056
4,loss,2022-02-28,-0.018589100630183826,US,2.0,long,0.5,-0.013841784354473287,-0.003522957548462885
